system:index,CEC,IntraVarMaxTemp,IntraVarPPT,MAP,MAPVariance,MAT,MATMax,MatMaxVar,PPTSeasonality,SIF2015_mean,Sand,WaterTableDepth,constant,mcwd2015,ppt2015_mean,temp2015_mean,Long,Lat
1024,15,0.987133752,117.4899309,2932.417287,214.1782392,299.07587,307.065,0.402791786,0.356296249,-1.664894548,28,-2.373441,0,0.408248303,-0.06591121,1.00698618,-66.2507522,-3.368682315
1025,14,0.871350509,111.0837822,2981.484037,194.3395293,299.3835,306.70734,0.257649471,0.32846669,-1.451159127,26,-2.116271,0,0,-0.215255682,0.988181203,-65.80159456,-3.368682315
1026,14,0.934966386,111.3407368,2907.344681,171.6384204,299.1569,307.15463,0.288945643,0.328573934,-0.418995923,25,-2.669363,0,0,-0.567346405,0.860016025,-65.35243692,-3.368682315
1027,10,0.929271328,104.4630992,2466.295375,217.0435293,299.56873,307.00064,0.302396192,0.373203987,-1.909350341,20,-2.866081,0,0.593528668,-0.553987854,1.069753968,-64.90327928,-3.368682315
1028,10,0.785195814,108.5598006,2594.969406,251.2625886,299.8855,306.45483,0.314249667,0.362424586,-2.132171158,15,-3.6694958,0,0,-0.480133384,1.258814117,-64.45412164,-3.368682315
1029,12,0.832494822,115.8465049,2634.126897,286.4075686,299.5993,306.81522,0.289189198,0.379549677,-2.132171158,17,-2.5425262,0,0,-0.394271825,1.281311718,-64.00496399,-3.368682315
1030,13,1.039684341,109.7925977,2579.047784,292.3112105,299.27252,307.56012,0.35463447,0.359043431,-3.026168681,18,-1.8683873,0,0,-0.604231945,1.087021545,-63.55580635,-3.368682315
1031,12,1.14010555,107.8483014,2532.618449,253.2585803,299.45493,307.19006,0.308301479,0.363102532,-1.687830932,15,-2.329751,0,0.408248277,-0.691076061,1.051158493,-63.10664871,-3.368682315
1032,9,1.03381825,117.9947954,2832.228087,288.9533644,299.67377,306.37488,0.302063245,0.334486478,-2.54655918,12,-3.0818503,0,0,-0.691531789,1.250807254,-62.65749107,-3.368682315
1033,13,1.211429524,123.4752254,2808.179045,225.0311483,299.22427,307.17368,0.320113392,0.357556454,-1.665072569,26,-2.3251662,0,0.408248311,-0.57318439,1.548661857,-62.20833343,-3.368682315
1034,13,1.241390431,124.4705099,2742.205895,154.8391425,299.16486,307.21368,0.356090792,0.391865853,-1.035450312,28,-2.2142708,0,0.414372305,-0.447443032,1.713755584,-61.75917578,-3.368682315
1035,13,1.186430515,116.0202649,2493.018302,196.9998194,299.3692,307.2277,0.349373216,0.406575233,-2.325204175,19,-2.7215645,0,-3.011050135,-0.753534042,1.844997735,-61.31001814,-3.368682315
1036,9,1.257187193,106.9928242,2178.347136,337.3304036,300.02512,307.0721,0.284659828,0.433991267,-2.518862738,12,-2.7897673,0,-2.346391233,-0.89304357,1.950623767,-60.8608605,-3.368682315
1037,9,1.248072894,121.0793851,2554.136196,318.0696573,300.12064,306.75714,0.345780975,0.412135551,-2.120198987,22,-5.317714,0,-2.835476281,-1.081145772,2.658247933,-57.716757,-3.368682315
1038,11,1.162317519,129.1570588,2646.61444,345.1936967,299.7713,306.7624,0.389624533,0.425579136,-3.285851067,35,-5.154568,0,-4.523834596,-1.110428366,2.676588305,-57.26759936,-3.368682315
1039,12,1.042937996,139.2687297,2639.588113,223.1267975,299.69153,306.31213,0.324790089,0.480805065,-2.663667599,41,-6.2701273,0,-6.07508336,-1.384951638,2.555426238,-56.81844172,-3.368682315
1040,10,1.017511178,141.1821751,2558.723216,268.9613932,299.5268,306.5087,0.325751032,0.508695358,-2.961100919,46,-8.326942,0,-5.688612057,-1.547889807,2.806126221,-56.36928408,-3.368682315
1041,11,1.309529322,131.0658024,2396.63553,231.0589731,299.546,306.93808,0.437979511,0.50780774,-1.825027988,46,-7.728202,0,-0.260349746,-1.029045672,2.505204047,-55.92012644,-3.368682315
1042,10,1.278930957,129.8384035,2253.704788,252.6964631,299.92056,306.25525,0.328954788,0.531445104,-2.612319403,49,-8.963575,0,-2.427712845,-1.221057495,2.494261534,-55.47096879,-3.368682315
1043,9,1.095542203,127.3149909,2196.407618,181.6364234,300.13483,305.69592,0.259480597,0.537380426,-2.612319403,51,-10.180571,0,-2.507263037,-1.428769539,2.378883495,-55.02181115,-3.368682315
1044,19,0.997854837,72.39367024,2736.683513,237.6589015,295.9388,303.09424,0.376160106,0.171929077,-1.013979297,36,-26.63732,0,0,0.159279623,2.792659846,-77.9288509,-2.919524673
1045,17,1.249956969,73.72912103,2966.80858,251.713349,298.39282,306.6477,0.422566266,0.145125466,-1.296772913,42,-2.9438167,0,0,0.428350101,2.320419111,-77.47969326,-2.919524673
1046,18,1.202627513,72.49428334,2952.166067,207.1190725,298.58923,307.1235,0.403161711,0.129634455,-1.296772913,38,-2.440148,0,0,0.176692074,1.929236721,-77.03053561,-2.919524673
1047,18,1.063249624,75.57409793,2900.730154,280.9622825,298.5739,306.52057,0.420962049,0.121047082,-1.535940402,34,-5.7618585,0,0,-0.121416529,1.433487524,-76.58137797,-2.919524673
1048,18,1.093451501,74.82555492,2950.883114,308.6559944,298.37973,306.65958,0.369227168,0.110823816,-0.82299218,36,-6.423174,0,0,0.515941166,1.352921078,-76.13222033,-2.919524673
1049,18,1.108979775,78.50140351,2974.29074,357.3189458,298.463,306.96738,0.368989187,0.122709914,-1.105694239,38,-6.459205,0,0,0.498863775,1.161778115,-75.68306269,-2.919524673
1050,19,1.124036419,88.60952898,3187.220262,370.2996831,298.48367,307.01285,0.36739314,0.130811828,-2.607946466,40,-4.282548,0,0,0.703562357,1.011696353,-75.23390505,-2.919524673
1051,19,1.097771365,83.0651761,3208.343726,350.2755417,298.41602,306.89243,0.313802274,0.112302971,-2.295428571,41,-4.7705517,0,0,-0.051161769,0.994206584,-74.7847474,-2.919524673
1052,19,1.075603924,81.76501652,3244.325806,444.5506614,298.4201,306.82944,0.319709167,0.133076339,-2.654856852,42,-2.9729881,0,0,0.112264484,1.178773052,-74.33558976,-2.919524673
1053,19,1.025986229,95.10051991,3264.658848,515.8560918,298.53195,306.8017,0.265451165,0.169572702,-2.02819713,52,-2.0776074,0,0,-0.00154978,1.173739623,-73.88643212,-2.919524673
1054,18,0.903617265,88.38543379,3195.700642,531.5234039,298.66074,306.25604,0.213702951,0.169004788,-2.308275589,49,-1.974381,0,0,-0.099180362,0.867126114,-73.43727448,-2.919524673
1055,18,0.950899619,94.8201191,3302.08898,485.6937046,298.39127,306.72458,0.263462872,0.177682665,-0.938022867,49,-2.446223,0,0,-0.384602382,0.917007055,-72.98811683,-2.919524673
1056,16,0.922992886,95.92274602,3418.757589,432.7274935,298.4442,306.6941,0.302597697,0.156521448,-0.938022867,45,-1.8349375,0,0,-0.377232426,0.954700262,-72.53895919,-2.919524673
1057,15,0.908993698,101.4897506,3474.12403,385.8679537,298.45517,306.7136,0.334955121,0.158975108,-1.53358936,42,-1.9772364,0,0,-0.226698186,1.078631063,-72.08980155,-2.919524673
1058,15,0.918136875,107.6500465,3630.665028,520.6823105,298.3332,306.5877,0.378603637,0.163160071,-2.006204979,41,-2.0449064,0,0,-0.397402003,1.156455911,-71.64064391,-2.919524673
1059,15,0.906898544,113.1731222,3583.871906,419.7043137,298.44083,306.53778,0.327249692,0.155992053,-2.842927788,41,-2.2907877,0,0.408248282,-0.399600933,1.294055094,-71.19148627,-2.919524673
1060,15,0.926406137,105.5281179,3350.594337,437.7668769,298.4983,306.62292,0.281021823,0.195427701,-3.015735804,43,-1.7582828,0,0,-0.418849679,1.328913333,-70.74232862,-2.919524673
1061,14,0.948495775,107.7891901,3344.115773,332.8476415,298.6363,306.53308,0.293132195,0.211962111,-2.575613435,43,-1.7264712,0,0,-0.349544476,1.425303689,-70.29317098,-2.919524673
1062,15,0.931869958,115.1423147,3206.431986,300.1693833,298.80853,306.13702,0.333624367,0.234427577,-2.870579258,39,-2.3973708,0,0,-0.213475282,1.719221246,-69.84401334,-2.919524673
1063,15,0.951636058,117.6057779,3131.600182,327.1168157,298.73944,306.32596,0.342921553,0.262632274,-2.907003055,30,-2.656982,0,0,-0.418638443,1.662972682,-69.3948557,-2.919524673
1064,15,0.934035724,114.2772306,3106.141779,274.4940559,298.77112,306.39246,0.317360071,0.267395813,-1.87109357,31,-3.073392,0,0.408248304,0.168120553,1.853775532,-68.94569806,-2.919524673
1065,17,0.923580157,109.0525497,2989.010775,307.2086621,298.859,306.55008,0.316227377,0.26053636,-4.344082086,32,-2.1343334,0,0,-0.381218055,1.803830216,-68.49654041,-2.919524673
1066,14,0.878499991,106.4062089,2905.143698,380.5644689,298.90225,306.65274,0.283847321,0.274192565,-4.344082086,36,-2.3855867,0,0,-0.346036848,1.774620248,-68.04738277,-2.919524673
1067,16,0.876920482,94.71349292,2726.910237,281.2233257,299.15903,306.52023,0.356859067,0.292641075,-3.694251419,21,-1.7234015,0,0,-0.354813447,1.459152944,-67.59822513,-2.919524673
1068,16,0.900903163,99.30121454,2787.014274,236.5225891,299.5925,306.3977,0.341173561,0.29111166,-0.360970419,20,-1.7837223,0,0,-0.589342184,1.212113081,-67.14906749,-2.919524673
1069,15,0.85164148,111.0575389,2984.818175,233.2793839,299.56274,306.27173,0.38258701,0.289767236,-1.831019208,23,-2.6112235,0,0.40824829,-0.648437039,1.095725496,-66.69990985,-2.919524673
1070,16,0.920338196,109.2129531,2914.333375,242.9333946,299.40134,306.6354,0.385686938,0.292749016,-1.576745628,24,-1.884994,0,-9.951762916,-0.80188395,1.156209264,-66.2507522,-2.919524673
1071,15,0.936144937,105.9685512,3078.987925,166.4763675,299.5814,306.68018,0.331668464,0.28954148,-1.524050477,19,-2.3994737,0,0,-0.373532563,1.093244242,-65.80159456,-2.919524673
1072,16,0.843247182,103.6668366,3063.940706,265.9997838,299.70334,306.4745,0.293572597,0.287577221,-2.737214777,18,-3.1392093,0,0,-0.502125028,0.828538442,-65.35243692,-2.919524673
1073,16,0.780398096,108.0662335,2889.09052,218.336359,299.92258,306.37274,0.286727473,0.31010335,-1.837389871,14,-3.3394513,0,0.408248282,-0.262201354,0.953789546,-64.90327928,-2.919524673
1074,15,0.885887771,117.9276865,3157.501375,212.7848275,299.47,306.77628,0.314770569,0.298957546,-1.948589665,19,-2.986812,0,0,-0.580392233,1.168882724,-64.45412164,-2.919524673
1075,13,0.957741343,114.9962249,3152.713633,208.0178515,299.2482,307.048,0.331675298,0.278392506,-1.948589665,19,-1.676938,0,0,-0.644049794,1.13057231,-64.00496399,-2.919524673
1076,12,1.094628493,111.0299732,2905.717286,214.4672297,299.18793,307.22598,0.344074732,0.268445289,-2.049107243,19,-1.1903965,0,0,-0.739423001,0.930511896,-63.55580635,-2.919524673
1077,12,1.132948992,107.5686349,2848.133519,225.8656122,299.1471,307.16895,0.310631974,0.289667029,-1.763721165,21,-1.2553805,0,0,-0.749139083,1.226039749,-63.10664871,-2.919524673
1078,11,1.212526912,121.8275225,2992.381701,307.405446,299.37866,307.10196,0.285362974,0.29531029,-1.389856145,25,-1.6852875,0,0,-0.769810738,1.371365192,-62.65749107,-2.919524673
1079,11,1.234946013,117.0050262,2761.504679,207.8327773,299.53397,307.06552,0.316169054,0.312278955,-1.981427227,34,-1.4593666,0,0.408248285,-0.947360482,1.667301979,-62.20833343,-2.919524673
1080,11,1.255586218,114.7553947,2813.221648,161.9736957,299.45993,307.12497,0.307053898,0.368135492,-1.065177992,34,-1.9722565,0,-8.662119378,-1.065537213,1.869216363,-61.75917578,-2.919524673
1081,10,1.131487786,115.0386641,2732.633594,231.3184839,299.1827,306.7138,0.291799691,0.372762759,-1.76701684,35,-3.2042232,0,-8.604791529,-0.938848554,1.942605721,-61.31001814,-2.919524673
1082,9,1.304175818,124.0309767,2536.972445,316.5711443,300.06195,305.76987,0.384200281,0.421298804,-1.180708685,32,-6.4773793,0,-2.09224219,-1.012831106,2.184672323,-60.41170286,-2.919524673
1083,9,1.46785991,121.4276736,2439.911481,299.6512654,299.27628,306.8686,0.460546353,0.422264744,-2.177023867,30,-7.620228,0,-5.477096616,-1.386543918,2.776648432,-59.06422993,-2.919524673
1084,10,1.092934616,150.4962313,2530.094406,262.324478,299.66544,306.2442,0.359546631,0.496476476,-2.736851787,52,-4.910502,0,-2.782362372,-1.404844895,2.890868494,-56.36928408,-2.919524673
1085,12,1.459422943,130.1352349,1933.725949,244.1378779,299.27002,307.08185,0.226194384,0.627622571,-2.661801312,26,-3.7711577,0,-2.562845781,-1.334374309,2.090998408,-53.67433823,-2.919524673
1086,12,1.476768269,137.0517275,2083.636413,210.4004788,299.32364,307.02454,0.290484092,0.602674343,-2.835162372,28,-5.8669806,0,-2.306023712,-1.220254965,2.019049059,-53.22518058,-2.919524673
1087,12,1.45722623,144.962669,2191.23298,226.5872059,299.44125,307.20575,0.300715592,0.603307502,-2.630602609,34,-7.530399,0,-2.604418933,-1.215527781,2.016112009,-52.77602294,-2.919524673
1088,11,1.34023973,181.6193133,2612.807167,201.4891397,299.9867,307.85837,0.358236189,0.666161609,-2.591813094,46,-7.655865,0,-1.934168177,-0.942279748,1.717209333,-51.42855002,-2.919524673
1089,11,1.382919756,185.4802796,2677.349958,203.6360365,300.2168,307.65643,0.323826709,0.665346419,-1.901073942,47,-5.7348776,0,-1.196447879,-0.743180062,1.315748265,-50.97939237,-2.919524673
1090,9,1.460010565,193.6075629,2782.158478,193.4138725,300.40033,307.65723,0.317717511,0.672277411,-1.901073942,43,-5.219901,0,-1.297255659,-0.69363572,1.211708597,-50.53023473,-2.919524673
1091,10,1.554896016,193.4247267,2809.478126,305.5722262,300.60773,307.7849,0.333789597,0.661527143,-2.87329954,45,-3.5711205,0,-1.306403894,-0.723853679,1.099955632,-50.08107709,-2.919524673
1092,9,1.276991135,149.8089022,2194.253074,331.1739422,299.90567,307.41275,0.388655278,0.668855904,-2.213320559,34,-4.2777247,0,-3.514713207,-1.132726448,0.803345077,-46.48781595,-2.919524673
1093,8,1.234995749,147.1659849,2171.116421,360.2394741,299.86066,307.15857,0.361837965,0.669197702,-2.213320559,35,-5.401718,0,-3.574408725,-1.271959064,0.72920521,-46.03865831,-2.919524673
1094,23,0.850733464,71.39472414,2707.542481,281.0238641,293.05222,299.84195,0.390108928,0.160375901,-1.73049198,32,-25.09559,0,0.408248308,0.034775918,3.011180874,-77.9288509,-2.470367031
1095,19,1.225205671,77.24039355,3116.825148,256.0038156,297.60754,305.83044,0.399604843,0.130969431,-2.892017902,38,-6.4136276,0,0,0.413204802,1.815793369,-77.47969326,-2.470367031
1096,16,1.161584321,74.68044851,3067.246585,238.894844,298.3543,306.75345,0.378643332,0.134761735,-2.892017902,33,-3.7607315,0,0,0.477099416,1.694786093,-77.03053561,-2.470367031
1097,17,1.135442195,77.68290316,2944.242296,230.0720519,298.3955,306.8648,0.39603686,0.13141172,-2.689437926,39,-7.525954,0,0,0.318751203,1.612640754,-76.58137797,-2.470367031
1098,18,1.18310322,81.00294639,3040.953232,319.7869309,298.50128,306.98505,0.430090761,0.14353764,-3.295751038,41,-6.0909915,0,0,0.388862297,1.360084749,-76.13222033,-2.470367031
1099,18,1.19034723,82.53148691,2995.008445,372.3134297,298.45636,306.9673,0.415627117,0.11724424,-0.824558966,40,-4.0460725,0,0,0.759694371,1.030633456,-75.68306269,-2.470367031
1100,19,1.157337444,85.17379244,3131.320252,395.938812,298.307,306.78647,0.332263369,0.148815682,-3.003805842,41,-4.174456,0,0,-0.082565302,1.06456258,-75.23390505,-2.470367031
1101,20,1.128092604,89.15128193,3167.772679,429.5308236,298.41956,306.41537,0.312888982,0.149064824,-2.323218965,42,-4.0026994,0,0,0.199231061,1.081608315,-74.7847474,-2.470367031
1102,19,0.972648653,84.75334089,3279.031064,412.8199861,298.5406,306.39093,0.266094872,0.12971495,-1.951455885,44,-2.4983585,0,0,0.269363378,1.025898734,-74.33558976,-2.470367031
1103,16,0.959780437,79.33337892,3102.091453,413.5785833,298.6222,306.21832,0.177025019,0.135857419,-1.363472503,42,-2.2644541,0,0,-0.052892712,0.763284984,-73.88643212,-2.470367031
1104,17,0.997852649,83.36902821,3331.492644,525.5294628,298.37683,306.51813,0.205707677,0.150998066,-2.073895439,50,-2.394845,0,0,0.293023193,0.737393022,-73.43727448,-2.470367031
1105,18,0.897188559,85.53412402,3164.798971,430.6639054,298.62036,305.88785,0.242020986,0.133368956,-2.042007967,41,-2.502068,0,0,-0.477684576,0.924079772,-72.98811683,-2.470367031
1106,18,0.908857521,90.46310919,3306.714724,506.783714,298.5281,306.2335,0.221839068,0.13838165,-2.042007967,41,-2.546488,0,0,-0.209997077,0.907618456,-72.53895919,-2.470367031
1107,18,0.895860623,104.5861736,3420.057057,592.9291086,298.59772,306.21164,0.243362668,0.163745451,-2.008249731,38,-2.430911,0,0,-0.250914997,0.992368375,-72.08980155,-2.470367031
1108,16,0.913084338,102.5692394,3517.522303,541.4334269,298.58453,306.26447,0.306557845,0.162348718,-2.971356867,40,-2.926261,0,0,-0.271667027,1.138366961,-71.64064391,-2.470367031
1109,13,0.868766907,104.2175179,3492.144122,329.2712622,298.58588,306.10034,0.243583097,0.169416664,-1.138383201,35,-2.6198747,0,0.408248294,-0.340673234,1.175844821,-71.19148627,-2.470367031
1110,15,0.883700364,103.3506756,3350.363963,232.8928466,298.63278,306.19058,0.300715878,0.155513538,-3.33948372,47,-2.1280048,0,0,-0.543768418,1.614348821,-70.74232862,-2.470367031
1111,15,0.930132537,101.9426924,3385.441304,290.0863959,298.603,306.06937,0.312623947,0.182759149,-2.385249947,46,-1.9542938,0,0,-0.602881942,1.64530198,-70.29317098,-2.470367031
1112,16,0.87388735,101.0075471,3506.359878,351.0183295,298.4648,306.4631,0.358366576,0.18072487,-2.49609664,49,-3.0340095,0,0,-0.380806963,1.912769299,-69.84401334,-2.470367031
1113,17,0.911546269,115.5542329,3468.467838,330.6322875,298.43744,306.3275,0.338355077,0.216502782,-2.243359067,54,-3.8854504,0,0,-0.567934674,2.036212375,-69.3948557,-2.470367031
1114,18,0.890990979,113.2537072,3346.242991,270.224773,298.6061,306.37378,0.288271873,0.241697463,-2.186914198,49,-2.7399788,0,0,0.295706266,1.986259863,-68.94569806,-2.470367031
1115,18,0.805294466,100.0551869,3247.6879,326.6702895,298.75525,306.40747,0.280835288,0.207073528,-2.473702674,45,-1.9021138,0,0,-0.218243833,1.859787254,-68.49654041,-2.470367031
1116,18,0.830582992,100.1276065,3148.675463,385.2495179,298.68045,306.59924,0.319199519,0.243096681,-2.473702674,46,-1.7006145,0,0,-0.07972343,1.729583331,-68.04738277,-2.470367031
1117,16,0.842115899,97.69691934,2902.663408,289.951004,298.75864,306.60754,0.358978276,0.260396234,-3.277757773,35,-2.3870478,0,0.408248277,-0.282084902,1.773024897,-67.59822513,-2.470367031
1118,15,0.816740361,98.97036831,2840.753946,224.4502574,299.09308,306.65613,0.354058839,0.272498954,-3.55188246,25,-1.8993468,0,0,-0.017677378,1.302762063,-67.14906749,-2.470367031
1119,16,0.875043647,100.7725399,2629.231794,168.5577845,299.42526,306.57178,0.334787366,0.290368816,-2.513738571,17,-1.6891311,0,-19.52745526,-0.92390813,1.178799022,-66.69990985,-2.470367031
1120,13,0.888626462,103.3652365,2775.098012,121.7237029,299.584,306.143,0.290541246,0.273456149,-1.368489162,16,-2.637798,0,-6.11035059,-0.707423972,1.069499047,-66.2507522,-2.470367031
1121,14,0.838616285,99.50206781,2999.627218,207.17663,299.54587,306.2968,0.296929537,0.258938599,-2.04387594,14,-2.3706088,0,0.408248296,-0.594778939,0.977820494,-65.80159456,-2.470367031
1122,11,0.876944711,99.10409657,3095.85948,287.9930959,299.69437,306.79095,0.324922817,0.256355669,-2.845719007,12,-2.7508671,0,0.408248296,-0.487918767,0.820021018,-65.35243692,-2.470367031
1123,16,0.886055132,112.6366806,3247.498848,307.4953437,299.44196,306.87415,0.325377295,0.272964605,-2.246428427,20,-2.4524808,0,0.40824829,-0.262800542,0.91321902,-64.90327928,-2.470367031
1124,15,0.952700634,118.1043099,3280.217242,254.9690523,299.13904,307.17072,0.302213641,0.274112501,-2.684788406,20,-2.0649078,0,0,-0.716478198,1.027441978,-64.45412164,-2.470367031
1125,15,1.002698984,116.2134116,3213.163318,214.6899962,299.12848,307.14374,0.299260958,0.271699085,-2.684788406,23,-1.3778903,0,0,-0.820597801,1.102855812,-64.00496399,-2.470367031
1126,15,1.052059257,108.563127,2963.300972,270.6779396,299.13367,307.1423,0.316558086,0.234698935,-2.793126265,24,-1.5582205,0,0,-0.921777244,0.799033088,-63.55580635,-2.470367031
1127,12,1.071793983,104.3275953,2876.056524,310.0197982,299.0896,307.04248,0.285908827,0.238603993,-2.353464528,22,-1.7964249,0,0,-0.733315063,1.199339747,-63.10664871,-2.470367031
1128,11,1.103467763,105.1816855,2902.930507,269.6562397,299.10773,307.00992,0.293241193,0.231260178,-1.366352969,23,-1.7847131,0,0,-0.959443007,1.583765651,-62.65749107,-2.470367031
